Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
MADHURIKA TRAVELS,A/C Seater (2+1),07:15,12:30,05h 15m,601,12 Seats available,"4.3
13",https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,Tinsukia to Jorhat
Assam State Transport Corporation (ASTC) - 163953,NON A/C Seater Push Back (2+1),09:30,16:00,06h 30m,INR 349,4 Seats available,"3.6
42",https://www.redbus.in/bus-tickets/moran-to-tezpur,Moran to Tezpur
Aniruddha Travels,AC Seater (2+2),08:25,15:35,07h 10m,500,4 Seats available,"4.3
26",https://www.redbus.in/bus-tickets/moran-to-tezpur,Moran to Tezpur
SANJEEBANI TRAVELS,Non A/C Seater / Sleeper (2+1),20:15,03:00,06h 45m,INR 600,45 Seats available,New,https://www.redbus.in/bus-tickets/moran-to-tezpur,Moran to Tezpur
Aniruddha Travels,NON A/C Seater/ Sleeper (2+1),21:00,04:00,07h 00m,INR 550,19 Seats available,"3.5
35",https://www.redbus.in/bus-tickets/moran-to-tezpur,Moran to Tezpur
PIHU TRANSPORT,Bharat Benz NON A/C Seater / Sleeper (2+1),20:45,04:30,07h 45m,INR 520,42 Seats available,"2.6
9",https://www.redbus.in/bus-tickets/moran-to-tezpur,Moran to Tezpur
Air Bus Travels,NON AC Seater / Sleeper 2+1,19:40,05:00,09h 20m,INR 500,46 Seats available,"3.9
43",https://www.redbus.in/bus-tickets/dibrugarh-to-biswanath-charali,Dibrugarh to Biswanath Charali
Assam State Transport Corporation (ASTC) - 153223,Bharat Benz A/C Seater (2+2),06:45,14:30,07h 45m,INR 503,31 Seats available,"3.6
9",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
Assam State Transport Corporation (ASTC) - 170878,Bharat Benz A/C Seater (2+2),08:30,15:15,06h 45m,INR 503,5 Seats available,"4.1
7",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
Yatra Travels,NON A/C Seater (2+1),09:00,17:00,08h 00m,450,20 Seats available,"4.4
80",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
KIRAN TRAVELS,,22:50,07:30,08h 40m,INR 600,,4.7,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
,,,,,,,,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
,,,,,,,,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
,,,,,,,,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
Assam State Transport Corporation (ASTC) - 163953,NON A/C Seater Push Back (2+1),07:00,16:00,09h 00m,INR 466,4 Seats available,"3.7
33",https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,Tinsukia to Tezpur
Aniruddha Travels,NON A/C Seater/ Sleeper (2+1),18:30,04:00,09h 30m,INR 550,19 Seats available,"3.3
109",https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,Tinsukia to Tezpur
Puja Transport,NON AC Seater / Sleeper 2+1,18:30,05:00,10h 30m,INR 600,21 Seats available,"3.7
50",https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,Tinsukia to Tezpur
SANJEEBANI TRAVELS,Non A/C Seater / Sleeper (2+1),16:40,03:00,10h 20m,INR 600,45 Seats available,New,https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,Tinsukia to Tezpur
Aniruddha Travels,AC Seater (2+2),06:00,15:35,09h 35m,500,4 Seats available,"3.8
38",https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,Tinsukia to Tezpur
J.S. Travels,Non AC Seater (2+1),17:30,04:00,10h 30m,INR 550,32 Seats available,"3.1
13",https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,Tinsukia to Tezpur
Puja Transport,Non AC Seater (2+2),17:30,04:00,10h 30m,INR 600,35 Seats available,"3.1
5",https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,Tinsukia to Tezpur
PIHU TRANSPORT,Bharat Benz NON A/C Seater / Sleeper (2+1),18:00,04:30,10h 30m,INR 500,42 Seats available,"1.7
12",https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,Tinsukia to Tezpur
Neha Travels,NON A/C Seater (2+2),15:00,03:15,12h 15m,INR 650,26 Seats available,"1.9
4",https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,Tinsukia to Tezpur
Maa Laxmi,NON A/C Seater Push Back (2+1),17:00,02:00,09h 00m,INR 550,31 Seats available,2.8,https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,Tinsukia to Tezpur
MOON TRAVELS,AC Seater (2+2),07:45,17:00,09h 15m,618,23 Seats available,2.3,https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,Tinsukia to Tezpur
UPSRTC - PLB0002,Shatabdi AC Seater 2+2,00:25,06:00,05h 35m,INR 598,36 Seats available,"3.1
9",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - STD0080,Ordinary Non AC Seater 2+3,00:35,08:00,07h 25m,INR 450,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - STD0072,Janrath AC Seater 2+2,00:40,05:45,05h 05m,INR 598,32 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - KSB0084,Shatabdi AC Seater 2+2,06:01,11:31,05h 30m,INR 598,37 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - BLY0150,Janrath AC Seater 2+2,07:05,11:45,04h 40m,INR 598,52 Seats available,"3.3
5",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - BLY0145,Rajdhani Non AC Seater 2+3,07:30,12:30,05h 00m,INR 448,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - RKD0052,Ordinary Non AC Seater 2+3,08:00,13:30,05h 30m,INR 448,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - RKD0133,Janrath AC Seater 2+2,08:15,13:45,05h 30m,INR 598,36 Seats available,"3.4
6",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - PLB0055,Rajdhani Non AC Seater 2+3,08:30,14:29,05h 59m,INR 454,51 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - BLY0108,Janrath AC Seater 2+2,09:02,13:45,04h 43m,INR 598,36 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - KSB0071,Shatabdi AC Seater 2+2,09:32,15:00,05h 28m,INR 598,37 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - RKD0053,Ordinary Non AC Seater 2+3,10:00,15:30,05h 30m,INR 448,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - RKD0110,Shatabdi AC Seater 2+2,10:01,15:01,05h 00m,INR 598,37 Seats available,"3.9
15",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - RKD0112,Janrath AC Seater 2+2,10:31,16:01,05h 30m,INR 598,36 Seats available,"4.4
11",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - BLY0147,Rajdhani Non AC Seater 2+3,11:00,16:00,05h 00m,INR 448,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - KSB0090,Shatabdi AC Seater 2+2,11:01,16:45,05h 44m,INR 598,37 Seats available, ,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - RKD0114,Shatabdi AC Seater 2+2,11:36,17:06,05h 30m,INR 598,37 Seats available,"2.7
7",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - BLY0152,Janrath AC Seater 2+2,12:01,16:30,04h 29m,INR 598,36 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - PLB0073,Shatabdi AC Seater 2+2,12:30,19:01,06h 31m,INR 598,36 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - RKD0086,Ordinary Non AC Seater 2+3,12:30,18:30,06h 00m,INR 448,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - BLY0151,Janrath AC Seater 2+2,12:59,17:45,04h 46m,INR 598,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - RKD0083,Ordinary Non AC Seater 2+3,13:11,19:01,05h 50m,INR 448,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - BLY0101,Shatabdi AC Seater 2+2,13:31,18:30,04h 59m,INR 598,37 Seats available,"3.6
8",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - BLY0103,Shatabdi AC Seater 2+2,14:01,19:00,04h 59m,INR 598,37 Seats available,"4.0
15",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - PLB0001,Shatabdi AC Seater 2+2,14:30,20:00,05h 30m,INR 598,37 Seats available,"4.1
5",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - KSB0092,Shatabdi AC Seater 2+2,15:01,21:01,06h 00m,INR 598,37 Seats available, ,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - RKD0089,Ordinary Non AC Seater 2+3,16:01,23:59,07h 58m,INR 476,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - RKD0119,Shatabdi AC Seater 2+2,16:16,21:16,05h 00m,INR 598,37 Seats available,"3.2
12",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - KSB0086,Volvo AC Seater 2+2,17:01,22:31,05h 30m,INR 844,39 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - RKD0130,Janrath AC Seater 2+3,17:31,22:31,05h 00m,INR 520,48 Seats available,"2.4
9",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - SRG0099,Ordinary Non AC Seater 2+3,17:50,00:49,06h 59m,INR 418,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - HDD0030,Ordinary Non AC Seater 2+3,18:57,03:00,08h 03m,INR 450,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - BLY0111,Janrath AC Seater 2+2,19:01,23:45,04h 44m,INR 598,36 Seats available,"3.2
4",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - HDD0063,Ordinary Non AC Seater 2+3,19:25,01:03,05h 38m,INR 420,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - RKD0128,Janrath AC Seater 2+2,20:01,01:01,05h 00m,INR 598,36 Seats available,"4.1
8",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - STD0354,Ordinary Non AC Seater 2+3,21:27,03:42,06h 15m,INR 448,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - LNI0017,Rajdhani Non AC Seater 2+3,21:31,03:00,05h 29m,INR 418,51 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - BLY0139,Janrath AC Seater 2+2,21:31,03:30,05h 59m,INR 598,35 Seats available,"3.1
5",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - HDD0091,Ordinary Non AC Seater 2+3,21:58,04:29,06h 31m,INR 444,52 Seats available, ,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - RKD0121,Shatabdi AC Seater 2+2,22:01,03:01,05h 00m,INR 598,37 Seats available,"3.2
7",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - STD0163,Ordinary Non AC Seater 2+3,22:09,05:25,07h 16m,INR 448,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - KSB0080,Shatabdi AC Seater 2+2,22:31,04:46,06h 15m,INR 598,37 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - HDD0005,Janrath AC Seater 2+2,22:45,05:30,06h 45m,INR 602,36 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - KSB0082,Shatabdi AC Seater 2+2,22:46,05:01,06h 15m,INR 598,37 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - STD0296,Ordinary Non AC Seater 2+3,23:13,06:31,07h 18m,INR 448,52 Seats available, ,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - STD0356,Ordinary Non AC Seater 2+3,23:18,06:03,06h 45m,INR 448,52 Seats available, ,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - KSB0088,Volvo AC Seater 2+2,23:26,04:56,05h 30m,INR 844,37 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - RKD0050,Shatabdi AC Seater 2+2,23:30,05:00,05h 30m,INR 598,37 Seats available,"2.5
7",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - STD0144,Ordinary Non AC Seater 2+3,23:36,06:16,06h 40m,INR 418,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - HDD0099,Rajdhani Non AC Seater 2+3,23:41,05:55,06h 14m,INR 444,51 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - BLY0105,Shatabdi AC Seater 2+2,23:51,04:45,04h 54m,INR 598,37 Seats available,"3.3
31",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - RKD0126,Shatabdi AC Seater 2+2,23:58,05:00,05h 02m,INR 598,37 Seats available,"2.6
23",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - LKM0399,Shatabdi AC Seater 2+2,23:58,05:14,05h 16m,INR 604,37 Seats available, ,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),17:00,23:20,06h 20m,INR 649,26 Seats available,"3.1
82",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:00,01:10,06h 10m,INR 749,28 Seats available,"3.5
41",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),23:59,06:05,06h 06m,INR 799,27 Seats available,"4.3
12",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
New Khaira Transport,A/C Seater / Sleeper (2+1),23:45,05:00,05h 15m,INR 800,19 Seats available,"3.3
31",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
New Khaira Transport,A/C Seater / Sleeper (2+2),23:30,06:00,06h 30m,INR 550,18 Seats available,"2.3
80",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
New Khaira TPT,AC Sleeper (2+1),23:15,05:00,05h 45m,INR 1000,26 Seats available,"3.9
32",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
New Khaira Transport,A/C Seater / Sleeper (2+2),23:50,06:50,07h 00m,INR 800,24 Seats available,"1.9
19",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
Jaiswal Holidays,A/C Sleeper (2+1),22:40,04:30,05h 50m,INR 1000,7 Seats available,2.9,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
Jaiswal Holidays,A/C Seater/Sleeper (2+1),22:21,04:41,06h 20m,INR 1000,6 Seats available,2.9,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
Jaiswal Tour and Travels,A/C Sleeper (2+1),22:50,04:35,05h 45m,INR 800,30 Seats available,2.4,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
Jaiswal Tour and Travels,A/C Seater/Sleeper (2+1),22:15,04:00,05h 45m,INR 700,45 Seats available,2.4,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
Arihant Tourist,A/C Seater (2+1),18:00,23:35,05h 35m,524,25 Seats available, ,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
Arihant Tourist,A/C Seater (2+1),06:00,10:30,04h 30m,749,24 Seats available, ,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - ORI0066,Ordinary Non AC Seater 2+3,00:15,03:45,03h 30m,INR 255,52 Seats available, ,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - ORI0112,Ordinary Non AC Seater 2+3,01:45,05:00,03h 15m,INR 255,52 Seats available, ,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - ORI0035,Ordinary Non AC Seater 2+3,02:15,06:01,03h 46m,INR 255,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - ORI0122,Ordinary Non AC Seater 2+3,02:15,06:00,03h 45m,INR 255,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - ORI0110,Ordinary Non AC Seater 2+3,02:30,05:30,03h 00m,INR 255,52 Seats available, ,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - HDD0017,Ordinary Non AC Seater 2+3,02:31,05:30,02h 59m,INR 255,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - FTP0023,Rajdhani Non AC Seater 2+3,02:45,06:30,03h 45m,INR 252,51 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0082,Ordinary Non AC Seater 2+3,04:28,07:52,03h 24m,INR 203,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - ALI0005,Janrath AC Seater 2+3,05:30,08:00,02h 30m,INR 263,48 Seats available,"4.4
9",https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - ALI0173,Janrath AC Seater 2+2,05:59,09:00,03h 01m,INR 304,34 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0172,Janrath AC Seater 2+2,06:59,09:59,03h 00m,INR 304,35 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0086,Ordinary Non AC Seater 2+3,07:13,10:33,03h 20m,INR 203,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0104,Ordinary Non AC Seater 2+3,07:30,10:50,03h 20m,INR 203,52 Seats available, ,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0112,Ordinary Non AC Seater 2+3,07:59,11:20,03h 21m,INR 203,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - ALI0008,Janrath AC Seater 2+2,08:00,11:00,03h 00m,INR 304,33 Seats available,"3.3
20",https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - ALI0056,Ordinary Non AC Seater 2+3,08:20,11:15,02h 55m,INR 203,51 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - ALI0052,Ordinary Non AC Seater 2+3,08:39,11:40,03h 01m,INR 203,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - ALI0053,Ordinary Non AC Seater 2+3,09:10,12:10,03h 00m,INR 203,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - ALI0054,Ordinary Non AC Seater 2+3,09:40,12:40,03h 00m,INR 203,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - ALI0055,Ordinary Non AC Seater 2+3,09:55,12:55,03h 00m,INR 203,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0090,Ordinary Non AC Seater 2+3,09:58,13:18,03h 20m,INR 203,52 Seats available, ,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0094,Ordinary Non AC Seater 2+3,10:28,13:48,03h 20m,INR 203,52 Seats available, ,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0026,Ordinary Non AC Seater 2+3,10:45,13:45,03h 00m,INR 203,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0106,Ordinary Non AC Seater 2+3,11:05,14:25,03h 20m,INR 203,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0084,Ordinary Non AC Seater 2+3,12:28,15:48,03h 20m,INR 203,52 Seats available, ,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0098,Ordinary Non AC Seater 2+3,12:30,15:50,03h 20m,INR 203,52 Seats available, ,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - ALI0007,Janrath AC Seater 2+3,12:30,15:30,03h 00m,INR 263,48 Seats available,"4.0
19",https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - ALI0175,Janrath AC Seater 2+2,12:59,16:00,03h 01m,INR 304,36 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0174,Janrath AC Seater 2+2,13:59,16:59,03h 00m,INR 304,36 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - ALI0010,Janrath AC Seater 2+2,15:00,18:00,03h 00m,INR 304,34 Seats available,"2.6
36",https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0088,Ordinary Non AC Seater 2+3,15:28,18:48,03h 20m,INR 203,52 Seats available, ,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0110,Ordinary Non AC Seater 2+3,15:29,19:17,03h 48m,INR 203,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
